,movie_id,predictions
4337,23624423,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4338,1546168,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4339,32099247,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4340,23767889,1 1 1 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 1
4341,11876523,0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1
4342,14034915,0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0
4343,25566018,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4344,6647358,1 1 0 1 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
4345,10691381,0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4346,433414,0 1 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0
4347,1710667,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4348,5589362,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4349,27091137,0 1 1 1 0 0 0 0 0 0 0 0 1 1 1 0 0 0 0 1
4350,2091800,0 0 1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0
4351,225554,1 0 1 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0
4352,23007275,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4353,6866061,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4354,25619875,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4355,13911153,0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4356,17139347,0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4357,24542123,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4358,8250603,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4359,12271243,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4360,180993,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4361,30092412,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0
4362,4605171,0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0
4363,17719953,0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
4364,14330111,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4365,5336170,0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
4366,10116734,0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 1 1 0 0 0
4367,15293788,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4368,19186528,0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0
4369,35521201,0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4370,14719555,0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0
4371,14289904,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4372,1152328,0 0 0 0 1 1 0 0 0 0 1 1 0 0 0 0 0 1 0 0
4373,3592476,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4374,90156,0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0
4375,11081144,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4376,7682778,1 1 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0
4377,31155849,1 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4378,18243264,1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4379,21354935,1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4380,5327576,0 0 0 0 0 1 0 0 0 0 0 1 1 0 0 0 0 1 0 0
4381,5876575,0 1 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0
4382,1199638,1 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0
4383,31667694,0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0
4384,14727790,0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
4385,30814842,1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4386,10792112,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4387,24537445,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4388,15706563,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4389,19337214,0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0
4390,22151344,0 1 0 1 1 0 0 0 0 0 0 1 1 0 0 0 0 1 0 0
4391,33392121,0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0
4392,3565252,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4393,62693,1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0
4394,155790,0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1
4395,3819605,0 0 0 1 1 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0
4396,25829151,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4397,30700595,0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
4398,5444993,0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0
4399,4899791,0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0
4400,412475,1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0
4401,24708749,1 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0
4402,22954762,1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4403,4198361,0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0
4404,34992096,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4405,23941382,0 0 0 0 1 1 0 0 0 0 1 1 0 1 0 0 0 0 0 0
4406,25689620,0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4407,22546052,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4408,28081879,0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0
4409,35492984,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4410,21720602,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4411,28922481,0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0
4412,27032867,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4413,19684895,0 1 0 0 0 0 0 0 1 0 0 0 1 1 0 0 0 0 0 0
4414,3550987,0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
4415,8656846,1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1
4416,2602021,1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4417,1638112,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4418,11613399,0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0
4419,28756111,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4420,33192024,0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 1 0 0 0 0
4421,21837079,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4422,24709707,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4423,28722138,0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4424,11838795,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4425,10422347,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4426,28789973,0 1 0 0 0 0 0 0 1 0 0 0 1 0 0 0 1 0 0 0
4427,9402549,0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4428,32905753,0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 1 0 0 0 0
4429,576049,0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
4430,4808174,0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1
4431,1059688,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4432,19011235,0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0
4433,5894829,1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0
4434,5123115,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4435,3509741,0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0
4436,32101033,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4437,33125941,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4438,19411001,0 1 0 0 0 0 0 0 1 0 0 0 1 1 0 1 0 0 0 0
4439,31321940,0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0
4440,29094903,1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4441,6748447,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4442,19746162,1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4443,214312,1 1 1 1 0 1 0 0 1 0 0 0 0 0 0 0 1 0 0 1
4444,10134094,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4445,17575809,0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4446,13375677,1 0 0 1 1 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0
4447,11699620,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4448,1766514,0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1
4449,35243445,1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
4450,33477692,1 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4451,6583033,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4452,464128,0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4453,13784031,1 0 0 1 1 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0
4454,1845248,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4455,14224022,1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4456,26876859,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4457,13272614,0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0
4458,14411595,1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4459,6307392,0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0
4460,8153627,0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
4461,31427846,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4462,32621558,0 1 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1
4463,25811332,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4464,24153140,1 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4465,24669284,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4466,7405036,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4467,27488403,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4468,25563948,0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0
4469,14931837,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4470,6035884,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4471,30873754,0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4472,26488597,0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0
4473,30702319,1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4474,13378027,0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0
4475,5489530,0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0
4476,36098000,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0
4477,9541484,1 0 1 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0
4478,9685347,0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4479,9628464,1 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0
4480,7766450,1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4481,19200075,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4482,21064505,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4483,36284183,0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4484,2298243,0 0 1 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
4485,5844700,0 1 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0
4486,3644428,0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0
4487,20904045,1 1 1 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0
4488,11760799,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4489,14619627,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4490,20937202,0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4491,20291261,0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0
4492,8637627,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4493,9698112,0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1
4494,11028531,0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0
4495,31452702,0 0 0 1 1 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0
4496,18290593,0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0
4497,5983922,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4498,1588930,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4499,5608558,0 1 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0
4500,12246739,0 0 0 1 1 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0
4501,16623876,1 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0
4502,23447923,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4503,18664228,0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0
4504,13343441,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4505,81100,0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0
4506,6277939,1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0
4507,21041655,1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4508,31474893,1 0 1 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0
4509,22227380,0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4510,17803422,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4511,10624481,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4512,15033915,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4513,9877212,1 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0
4514,4122339,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1
4515,14838664,0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0
4516,16100989,1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4517,2245072,0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0
4518,26068611,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
4519,24196090,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4520,31196243,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4521,22645080,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4522,12782772,1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4523,6025381,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4524,7014201,0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0
4525,14865130,0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4526,18269587,1 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0
4527,23240836,0 1 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 1
4528,18002657,1 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
4529,9104365,1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0
4530,15332396,0 0 0 1 1 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0
4531,21788853,0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4532,28103904,0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4533,35104864,1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4534,30222446,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4535,28597189,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0
4536,14186757,1 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0
4537,404122,0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0
4538,5111225,0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
4539,25011242,1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4540,11896647,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4541,32508075,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4542,1365691,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4543,20520813,0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0
4544,34195696,0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 1 0 0 0 0
4545,7329519,0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0
4546,2010907,0 0 0 1 0 0 1 1 0 0 0 0 0 0 0 0 0 0 1 0
4547,7003785,1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4548,29243700,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4549,4869325,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4550,10709972,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4551,11489398,0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0
4552,76631,0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4553,701775,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4554,1011468,1 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0
4555,19680275,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4556,28272795,1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1
4557,8267711,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4558,18717177,0 0 1 0 0 0 0 0 0 0 0 1 1 1 0 1 0 0 0 0
4559,26161289,0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0
4560,15294037,0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0
4561,12138831,0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0
4562,858575,0 1 0 0 1 0 0 0 0 0 0 1 1 0 0 0 0 1 1 0
4563,23767847,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4564,1396988,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4565,15033706,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4566,19596986,1 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0
4567,7432079,0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4568,1091175,0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1
4569,21439313,0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0
4570,4084601,0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
4571,11120865,0 1 0 0 1 1 0 0 0 0 0 1 0 0 0 0 1 0 0 0
4572,36000471,0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0
4573,6117263,1 1 1 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 1
4574,21872692,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4575,3822650,1 1 1 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0
4576,12437827,0 0 0 1 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0
4577,26392265,1 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0
4578,2120494,1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0
4579,31690131,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4580,25381381,0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0
4581,20311714,0 1 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4582,27399154,0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4583,18856160,0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0
4584,1108697,1 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0
4585,5699114,0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4586,717281,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4587,26049717,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4588,13897336,1 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0
4589,17026195,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4590,30553740,0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4591,33559533,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4592,27954293,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4593,2306889,0 1 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0
4594,17871789,1 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0
4595,10131391,0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 1 0 0 0 0
4596,26363125,0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0
4597,585824,1 0 0 1 1 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0
4598,1615582,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0
4599,163491,1 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0
4600,2066600,0 1 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4601,5396289,1 0 0 1 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0
4602,23201395,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4603,30161154,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4604,3921966,0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4605,639729,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4606,29647648,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0
4607,6290600,0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4608,25951913,0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4609,164205,0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0
4610,28352017,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4611,16484660,0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0
4612,11214758,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4613,7256290,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4614,12674042,1 0 0 0 0 1 1 0 0 1 1 0 0 0 0 0 0 0 0 0
4615,7173361,0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0
4616,752036,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4617,9317122,1 0 1 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
4618,3228403,0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0
4619,16931947,1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4620,7864161,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4621,15215908,1 0 0 1 1 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0
4622,14740084,0 1 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0
4623,20267384,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4624,4324255,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4625,21867426,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4626,27457018,0 0 0 1 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0
4627,4294276,0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0
4628,35493336,1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4629,939519,0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0
4630,3997782,1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4631,32748561,1 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4632,2551631,0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4633,8154771,0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0
4634,14487270,0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
